LeadID,RepID,LeadSource,Industry,CompanySize,DateCreated,IsConverted
45917,2,Paid Social,Healthcare,Mid-Market,2025-11-08,0
45918,10,Organic Search,Healthcare,Mid-Market,2025-12-01,1
45919,13,Webinar,Manufacturing,Mid-Market,2025-01-06,0
45920,5,Cold Call,Manufacturing,SMB,2025-06-28,1
45921,11,Cold Call,Manufacturing,SMB,2025-01-26,0
45922,15,Webinar,Finance,SMB,2025-02-09,0
45923,5,Paid Social,Tech,Mid-Market,2025-08-25,0
45924,20,Webinar,Retail,SMB,2025-03-25,0
45925,5,Cold Call,Retail,SMB,2025-04-06,0
45926,7,Cold Call,Tech,Mid-Market,2025-05-29,0
45927,10,Organic Search,Tech,SMB,2025-09-18,1
45928,2,Webinar,Manufacturing,SMB,2025-08-25,0
45929,1,Organic Search,Manufacturing,SMB,2025-06-01,0
45930,20,Paid Social,Manufacturing,SMB,2025-10-14,0
45931,1,Webinar,Finance,Enterprise,2025-08-25,1
45932,4,Cold Call,Tech,SMB,2025-07-21,0
45933,15,Organic Search,Tech,Mid-Market,2025-07-03,0
45934,15,Webinar,Finance,SMB,2025-08-26,0
45935,6,Organic Search,Tech,SMB,2025-06-04,0
45936,6,Organic Search,Manufacturing,SMB,2025-08-05,0
45937,1,Organic Search,Manufacturing,SMB,2025-09-12,0
45938,7,Cold Call,Manufacturing,SMB,2025-02-10,0
45939,5,Webinar,Manufacturing,Enterprise,2025-04-13,0
45940,17,Webinar,Manufacturing,SMB,2025-06-13,0
45941,7,Referral,Healthcare,Mid-Market,2025-09-02,1
45942,4,Referral,Manufacturing,SMB,2025-04-21,0
45943,3,Referral,Healthcare,Enterprise,2025-08-16,0
45944,12,Referral,Finance,SMB,2025-04-03,0
45945,15,Webinar,Finance,SMB,2025-03-03,0
45946,20,Paid Social,Healthcare,SMB,2025-10-27,0
45947,9,Organic Search,Tech,Enterprise,2025-03-29,0
45948,12,Paid Social,Manufacturing,SMB,2025-10-10,0
45949,5,Organic Search,Retail,SMB,2025-12-29,0
45950,8,Webinar,Tech,Mid-Market,2025-04-22,0
45951,15,Referral,Tech,Mid-Market,2025-12-14,0
45952,7,Organic Search,Retail,Enterprise,2025-02-12,0
45953,19,Organic Search,Retail,Enterprise,2025-12-20,1
45954,13,Webinar,Manufacturing,SMB,2025-03-12,0
45955,1,Webinar,Healthcare,SMB,2025-11-25,0
45956,11,Paid Social,Manufacturing,SMB,2025-06-29,0
45957,13,Organic Search,Manufacturing,Mid-Market,2025-02-28,0
45958,2,Organic Search,Manufacturing,Mid-Market,2025-11-07,0
45959,19,Referral,Manufacturing,SMB,2025-12-19,0
45960,11,Webinar,Tech,Mid-Market,2025-09-21,0
45961,1,Organic Search,Tech,Mid-Market,2025-11-20,0
45962,1,Organic Search,Healthcare,Mid-Market,2025-04-08,0
45963,8,Paid Social,Retail,SMB,2025-07-10,0
45964,13,Referral,Finance,Mid-Market,2025-08-25,0
45965,8,Webinar,Healthcare,Enterprise,2025-02-16,0
45966,2,Webinar,Manufacturing,Mid-Market,2025-10-24,0
45967,8,Referral,Manufacturing,Enterprise,2025-12-03,0
45968,14,Webinar,Tech,Enterprise,2025-03-31,0
45969,2,Paid Social,Healthcare,SMB,2025-10-22,0
45970,13,Organic Search,Retail,Mid-Market,2025-11-17,0
45971,5,Organic Search,Finance,Enterprise,2025-04-09,1
45972,1,Organic Search,Healthcare,SMB,2025-08-29,0
45973,9,Webinar,Retail,Mid-Market,2025-02-28,0
45974,20,Webinar,Manufacturing,SMB,2025-10-07,0
45975,10,Organic Search,Finance,Mid-Market,2025-03-09,0
45976,11,Paid Social,Finance,Enterprise,2025-01-25,0
45977,18,Paid Social,Retail,Enterprise,2025-06-28,0
45978,17,Referral,Healthcare,Enterprise,2025-05-16,0
45979,6,Paid Social,Healthcare,Enterprise,2025-10-23,0
45980,11,Organic Search,Healthcare,Mid-Market,2025-09-16,0
45981,4,Webinar,Finance,SMB,2025-12-04,0
45982,1,Webinar,Retail,Enterprise,2025-10-05,0
45983,1,Organic Search,Tech,SMB,2025-01-15,0
45984,18,Organic Search,Finance,SMB,2025-08-30,0
45985,5,Paid Social,Finance,SMB,2025-01-23,0
45986,16,Referral,Healthcare,Enterprise,2025-07-21,1
45987,2,Organic Search,Tech,SMB,2025-04-13,0
45988,9,Paid Social,Tech,SMB,2025-08-14,1
45989,2,Webinar,Manufacturing,Mid-Market,2025-11-29,1
45990,5,Organic Search,Tech,SMB,2025-03-10,0
45991,20,Organic Search,Healthcare,SMB,2025-11-28,0
45992,17,Webinar,Manufacturing,SMB,2025-12-31,0
45993,19,Webinar,Tech,Mid-Market,2025-10-04,0
45994,10,Referral,Retail,SMB,2025-08-15,0
45995,8,Organic Search,Manufacturing,SMB,2025-09-06,0
45996,20,Webinar,Manufacturing,SMB,2025-07-27,0
45997,11,Paid Social,Healthcare,Enterprise,2025-10-21,0
45998,13,Organic Search,Tech,SMB,2025-09-02,0
45999,13,Paid Social,Tech,SMB,2025-04-06,0
46000,9,Webinar,Finance,Enterprise,2025-10-11,0
46001,5,Webinar,Healthcare,Mid-Market,2025-06-29,0
46002,18,Cold Call,Tech,Enterprise,2025-01-05,0
46003,8,Webinar,Retail,Mid-Market,2025-10-28,0
46004,20,Paid Social,Finance,Enterprise,2025-01-15,0
46005,14,Organic Search,Retail,Mid-Market,2025-11-10,0
46006,2,Organic Search,Manufacturing,SMB,2025-05-23,0
46007,16,Paid Social,Healthcare,SMB,2025-08-23,0
46008,1,Webinar,Retail,Mid-Market,2025-08-17,0
46009,13,Organic Search,Healthcare,SMB,2025-11-14,0
46010,18,Organic Search,Manufacturing,Mid-Market,2025-02-26,1
46011,1,Cold Call,Manufacturing,Mid-Market,2025-01-27,0
46012,7,Organic Search,Finance,Mid-Market,2025-06-21,0
46013,4,Paid Social,Retail,SMB,2025-12-02,0
46014,10,Organic Search,Manufacturing,Mid-Market,2025-12-21,0
46015,8,Referral,Retail,Enterprise,2025-04-09,1
46016,3,Webinar,Healthcare,SMB,2025-07-14,0
46017,7,Webinar,Finance,Enterprise,2025-10-16,0
46018,16,Organic Search,Manufacturing,SMB,2025-12-10,0
46019,20,Cold Call,Retail,Mid-Market,2025-07-12,1
46020,10,Organic Search,Manufacturing,SMB,2025-11-10,0
46021,13,Organic Search,Retail,SMB,2025-02-12,0
46022,1,Cold Call,Finance,Mid-Market,2025-04-26,0
46023,7,Cold Call,Retail,SMB,2025-05-19,0
46024,10,Organic Search,Finance,Mid-Market,2025-12-30,0
46025,12,Paid Social,Healthcare,SMB,2025-06-24,0
46026,14,Paid Social,Healthcare,Mid-Market,2025-11-02,0
46027,11,Paid Social,Healthcare,SMB,2025-07-28,0
46028,17,Paid Social,Manufacturing,SMB,2025-10-15,0
46029,9,Webinar,Finance,SMB,2025-10-09,0
46030,8,Paid Social,Retail,SMB,2025-06-08,0
46031,10,Paid Social,Tech,Mid-Market,2025-12-28,0
46032,4,Organic Search,Healthcare,Mid-Market,2025-03-14,1
46033,5,Webinar,Manufacturing,Mid-Market,2025-03-23,0
46034,18,Referral,Healthcare,SMB,2025-05-13,0
46035,6,Paid Social,Healthcare,Enterprise,2025-07-21,0
46036,10,Paid Social,Manufacturing,Enterprise,2025-07-28,0
46037,18,Webinar,Finance,SMB,2025-02-10,0
46038,11,Paid Social,Manufacturing,Mid-Market,2025-02-14,0
46039,5,Paid Social,Healthcare,Mid-Market,2025-03-11,0
46040,3,Organic Search,Manufacturing,SMB,2025-01-06,0
46041,18,Webinar,Retail,SMB,2025-08-20,0
46042,4,Paid Social,Healthcare,Enterprise,2025-04-20,0
46043,8,Organic Search,Retail,Mid-Market,2025-01-05,0
46044,17,Cold Call,Retail,SMB,2025-11-19,0
46045,10,Cold Call,Tech,SMB,2025-01-31,0
46046,19,Paid Social,Tech,Enterprise,2025-09-01,0
46047,1,Webinar,Healthcare,SMB,2025-08-23,0
46048,2,Paid Social,Manufacturing,SMB,2025-03-21,0
46049,11,Webinar,Healthcare,SMB,2025-01-30,0
46050,15,Webinar,Retail,SMB,2025-01-30,0
46051,1,Webinar,Healthcare,SMB,2025-02-25,0
46052,9,Organic Search,Finance,Mid-Market,2025-11-07,0
46053,8,Organic Search,Manufacturing,SMB,2025-12-23,0
46054,1,Paid Social,Manufacturing,Mid-Market,2025-12-02,0
46055,10,Paid Social,Manufacturing,SMB,2025-06-13,0
46056,17,Organic Search,Retail,Mid-Market,2025-10-21,0
46057,18,Organic Search,Retail,SMB,2025-10-07,0
46058,16,Organic Search,Finance,Enterprise,2025-05-16,0
46059,2,Paid Social,Retail,SMB,2025-02-20,0
46060,17,Webinar,Healthcare,SMB,2025-06-22,0
46061,4,Referral,Tech,Mid-Market,2025-05-11,0
46062,7,Paid Social,Tech,Mid-Market,2025-03-17,0
46063,9,Webinar,Finance,Mid-Market,2025-02-13,0
46064,3,Cold Call,Manufacturing,SMB,2025-05-17,0
46065,20,Paid Social,Finance,Mid-Market,2025-12-15,0
46066,5,Organic Search,Finance,SMB,2025-11-08,0
46067,18,Webinar,Finance,Enterprise,2025-03-04,0
46068,17,Cold Call,Tech,Enterprise,2025-08-26,0
46069,7,Paid Social,Finance,Mid-Market,2025-11-20,0
46070,14,Paid Social,Manufacturing,SMB,2025-07-06,0
46071,15,Webinar,Retail,Enterprise,2025-04-19,0
46072,14,Organic Search,Retail,SMB,2025-09-20,0
46073,9,Paid Social,Tech,SMB,2025-09-22,0
46074,16,Organic Search,Manufacturing,SMB,2025-12-12,0
46075,19,Organic Search,Retail,Enterprise,2025-07-13,0
46076,1,Cold Call,Tech,SMB,2025-08-05,0
46077,8,Paid Social,Finance,SMB,2025-07-11,0
46078,18,Referral,Retail,Mid-Market,2025-01-02,1
46079,2,Webinar,Retail,SMB,2025-07-14,0
46080,4,Webinar,Retail,Mid-Market,2025-11-15,0
46081,1,Paid Social,Finance,Enterprise,2025-07-07,0
46082,19,Paid Social,Tech,Mid-Market,2025-03-21,0
46083,11,Cold Call,Retail,SMB,2025-02-09,0
46084,6,Organic Search,Finance,SMB,2025-07-16,0
46085,19,Webinar,Finance,SMB,2025-11-12,1
46086,14,Webinar,Tech,SMB,2025-09-10,0
46087,19,Webinar,Tech,Mid-Market,2025-10-21,0
46088,13,Referral,Tech,SMB,2025-02-23,0
46089,12,Cold Call,Tech,Mid-Market,2025-07-06,0
46090,10,Referral,Finance,Enterprise,2025-10-20,0
46091,19,Paid Social,Healthcare,Mid-Market,2025-01-16,0
46092,11,Webinar,Retail,Mid-Market,2025-01-07,0
46093,12,Organic Search,Finance,SMB,2025-08-01,0
46094,7,Webinar,Manufacturing,Mid-Market,2025-08-23,0
46095,8,Webinar,Healthcare,Mid-Market,2025-01-23,0
46096,17,Organic Search,Manufacturing,Mid-Market,2025-07-16,0
46097,3,Paid Social,Retail,Mid-Market,2025-12-23,0
46098,6,Webinar,Manufacturing,Mid-Market,2025-06-09,0
46099,12,Webinar,Finance,SMB,2025-12-05,0
46100,15,Webinar,Retail,Enterprise,2025-04-09,0
46101,7,Webinar,Finance,SMB,2025-10-03,0
46102,6,Webinar,Manufacturing,SMB,2025-11-05,0
46103,12,Webinar,Tech,SMB,2025-12-13,1
46104,12,Paid Social,Manufacturing,Enterprise,2025-10-03,1
46105,4,Organic Search,Manufacturing,SMB,2025-05-23,0
46106,9,Cold Call,Tech,Enterprise,2025-03-18,0
46107,17,Organic Search,Tech,Mid-Market,2025-10-01,0
46108,2,Cold Call,Tech,Mid-Market,2025-07-19,0
46109,5,Cold Call,Manufacturing,Mid-Market,2025-11-26,0
46110,10,Webinar,Healthcare,SMB,2025-06-25,0
46111,6,Paid Social,Retail,SMB,2025-02-25,0
46112,6,Cold Call,Finance,Mid-Market,2025-04-19,0
46113,5,Webinar,Retail,Mid-Market,2025-03-05,0
46114,8,Paid Social,Manufacturing,Enterprise,2025-10-20,0
46115,3,Cold Call,Finance,SMB,2025-09-10,0
46116,14,Webinar,Manufacturing,Enterprise,2025-08-24,0
46117,5,Organic Search,Healthcare,SMB,2025-02-06,0
46118,15,Organic Search,Finance,SMB,2025-12-29,0
46119,9,Referral,Manufacturing,Enterprise,2025-05-18,0
46120,15,Paid Social,Finance,SMB,2025-01-17,0
46121,19,Paid Social,Retail,SMB,2025-10-22,0
46122,16,Webinar,Retail,Mid-Market,2025-09-27,0
46123,8,Paid Social,Healthcare,Mid-Market,2025-12-26,0
46124,15,Webinar,Healthcare,SMB,2025-07-09,0
46125,11,Organic Search,Healthcare,Mid-Market,2025-09-10,0
46126,4,Paid Social,Healthcare,SMB,2025-04-29,1
46127,10,Referral,Healthcare,Enterprise,2025-05-06,1
46128,10,Organic Search,Healthcare,SMB,2025-02-20,0
46129,2,Paid Social,Retail,Mid-Market,2025-04-15,0
46130,8,Webinar,Healthcare,Enterprise,2025-05-29,1
46131,8,Webinar,Tech,Mid-Market,2025-08-25,0
46132,9,Organic Search,Manufacturing,SMB,2025-05-10,0
46133,2,Paid Social,Retail,Enterprise,2025-01-07,0
46134,14,Cold Call,Manufacturing,SMB,2025-02-01,0
46135,20,Referral,Retail,Mid-Market,2025-08-02,0
46136,2,Organic Search,Retail,SMB,2025-08-14,0
46137,4,Cold Call,Manufacturing,SMB,2025-09-29,0
46138,3,Organic Search,Healthcare,Mid-Market,2025-10-11,1
46139,14,Paid Social,Retail,Enterprise,2025-08-11,0
46140,16,Organic Search,Finance,Mid-Market,2025-05-25,0
46141,15,Paid Social,Healthcare,SMB,2025-08-28,0
46142,7,Paid Social,Manufacturing,Mid-Market,2025-04-07,0
46143,18,Webinar,Manufacturing,Mid-Market,2025-01-16,0
46144,20,Organic Search,Retail,SMB,2025-09-29,0
46145,6,Referral,Retail,Enterprise,2025-07-05,1
46146,16,Cold Call,Finance,SMB,2025-06-02,0
46147,11,Webinar,Tech,SMB,2025-07-28,0
46148,2,Paid Social,Finance,SMB,2025-11-25,0
46149,2,Webinar,Finance,Mid-Market,2025-12-03,0
46150,14,Organic Search,Healthcare,Mid-Market,2025-03-20,0
46151,9,Cold Call,Finance,SMB,2025-08-04,0
46152,12,Cold Call,Tech,SMB,2025-01-22,0
46153,3,Cold Call,Retail,SMB,2025-06-27,0
46154,5,Webinar,Manufacturing,SMB,2025-03-08,0
46155,9,Organic Search,Manufacturing,SMB,2025-12-22,0
46156,3,Cold Call,Tech,SMB,2025-12-18,0
46157,18,Cold Call,Retail,SMB,2025-03-27,0
46158,2,Paid Social,Healthcare,Mid-Market,2025-08-23,0
46159,4,Paid Social,Retail,Enterprise,2025-10-18,0
46160,13,Organic Search,Healthcare,Enterprise,2025-07-25,0
46161,17,Cold Call,Healthcare,SMB,2025-04-22,0
46162,9,Organic Search,Healthcare,Mid-Market,2025-01-14,1
46163,19,Webinar,Retail,SMB,2025-04-19,0
46164,14,Paid Social,Healthcare,Mid-Market,2025-05-01,0
46165,13,Cold Call,Retail,SMB,2025-10-21,0
46166,5,Organic Search,Finance,Mid-Market,2025-11-06,0
46167,18,Organic Search,Manufacturing,Enterprise,2025-09-13,0
46168,15,Organic Search,Retail,Mid-Market,2025-04-21,0
46169,11,Webinar,Manufacturing,SMB,2025-08-31,0
46170,19,Paid Social,Retail,SMB,2025-05-03,0
46171,5,Paid Social,Healthcare,Mid-Market,2025-11-19,1
46172,7,Webinar,Manufacturing,Enterprise,2025-01-25,0
46173,2,Organic Search,Healthcare,Mid-Market,2025-03-13,0
46174,19,Organic Search,Finance,SMB,2025-12-26,0
46175,16,Webinar,Manufacturing,SMB,2025-05-11,0
46176,3,Organic Search,Finance,SMB,2025-07-30,0
46177,10,Organic Search,Healthcare,SMB,2025-06-21,0
46178,12,Cold Call,Tech,SMB,2025-01-23,0
46179,2,Webinar,Finance,SMB,2025-03-21,0
46180,8,Organic Search,Finance,Mid-Market,2025-09-27,1
46181,9,Organic Search,Finance,SMB,2025-11-15,0
46182,20,Webinar,Finance,SMB,2025-01-23,0
46183,12,Cold Call,Healthcare,SMB,2025-09-19,0
46184,5,Organic Search,Tech,Mid-Market,2025-05-03,0
46185,13,Organic Search,Retail,Enterprise,2025-02-28,1
46186,5,Cold Call,Retail,SMB,2025-01-23,0
46187,15,Organic Search,Retail,Mid-Market,2025-08-31,0
46188,5,Referral,Healthcare,Enterprise,2025-12-21,0
46189,5,Cold Call,Healthcare,Mid-Market,2025-08-04,0
46190,4,Referral,Tech,SMB,2025-02-05,1
46191,16,Paid Social,Retail,Mid-Market,2025-07-20,1
46192,18,Paid Social,Retail,Mid-Market,2025-03-04,0
46193,10,Webinar,Retail,SMB,2025-06-05,0
46194,20,Organic Search,Manufacturing,SMB,2025-03-30,0
46195,3,Organic Search,Retail,Enterprise,2025-05-12,0
46196,10,Webinar,Manufacturing,SMB,2025-11-17,0
46197,13,Organic Search,Manufacturing,SMB,2025-02-25,0
46198,3,Webinar,Healthcare,SMB,2025-05-31,0
46199,4,Webinar,Tech,Enterprise,2025-03-11,0
46200,13,Paid Social,Retail,Mid-Market,2025-06-19,0
46201,14,Referral,Manufacturing,Mid-Market,2025-04-06,1
46202,4,Organic Search,Healthcare,Mid-Market,2025-10-03,0
46203,12,Webinar,Retail,Mid-Market,2025-01-02,0
46204,16,Webinar,Manufacturing,SMB,2025-10-04,0
46205,10,Organic Search,Finance,Mid-Market,2025-01-04,1
46206,20,Paid Social,Tech,Mid-Market,2025-07-25,0
46207,17,Webinar,Finance,SMB,2025-02-25,0
46208,7,Webinar,Healthcare,Enterprise,2025-09-14,0
46209,4,Webinar,Finance,Mid-Market,2025-05-04,0
46210,12,Referral,Tech,Mid-Market,2025-05-18,0
46211,10,Organic Search,Retail,SMB,2025-09-25,0
46212,2,Paid Social,Finance,Enterprise,2025-08-22,1
46213,14,Referral,Manufacturing,SMB,2025-03-26,0
46214,8,Organic Search,Retail,SMB,2025-09-09,0
46215,10,Webinar,Healthcare,Mid-Market,2025-07-03,0
46216,6,Webinar,Retail,SMB,2025-10-22,0
46217,2,Webinar,Healthcare,Mid-Market,2025-05-26,0
46218,14,Paid Social,Retail,SMB,2025-06-17,0
46219,11,Referral,Finance,Mid-Market,2025-01-29,1
46220,2,Organic Search,Tech,Enterprise,2025-03-16,0
46221,4,Paid Social,Manufacturing,SMB,2025-07-14,0
46222,6,Webinar,Retail,Mid-Market,2025-11-01,0
46223,4,Webinar,Retail,Mid-Market,2025-07-30,0
46224,5,Paid Social,Manufacturing,SMB,2025-04-09,0
46225,6,Webinar,Finance,Mid-Market,2025-10-26,0
46226,9,Organic Search,Healthcare,Mid-Market,2025-06-08,0
46227,16,Referral,Finance,Enterprise,2025-01-07,1
46228,11,Webinar,Finance,SMB,2025-05-20,0
46229,11,Cold Call,Retail,SMB,2025-04-27,0
46230,10,Paid Social,Healthcare,SMB,2025-02-10,0
46231,1,Organic Search,Tech,SMB,2025-04-26,0
46232,17,Organic Search,Healthcare,Enterprise,2025-11-25,0
46233,8,Organic Search,Manufacturing,Mid-Market,2025-07-05,1
46234,16,Paid Social,Healthcare,Enterprise,2025-05-04,0
46235,6,Cold Call,Manufacturing,Enterprise,2025-09-10,0
46236,14,Webinar,Retail,Mid-Market,2025-08-26,0
46237,2,Organic Search,Manufacturing,SMB,2025-10-17,0
46238,9,Webinar,Retail,Mid-Market,2025-12-24,0
46239,4,Referral,Tech,Enterprise,2025-06-26,0
46240,19,Cold Call,Healthcare,SMB,2025-04-13,0
46241,17,Paid Social,Tech,Mid-Market,2025-02-13,0
46242,1,Paid Social,Tech,Enterprise,2025-05-19,0
46243,2,Webinar,Finance,Mid-Market,2025-04-06,0
46244,17,Organic Search,Healthcare,Mid-Market,2025-03-25,0
46245,2,Paid Social,Finance,Mid-Market,2025-01-12,0
46246,3,Webinar,Manufacturing,Mid-Market,2025-07-04,0
46247,4,Webinar,Retail,SMB,2025-06-10,0
46248,13,Organic Search,Manufacturing,SMB,2025-04-13,1
46249,12,Referral,Finance,SMB,2025-07-07,0
46250,5,Cold Call,Manufacturing,Enterprise,2025-05-24,0
46251,14,Paid Social,Retail,Enterprise,2025-09-01,0
46252,6,Organic Search,Retail,SMB,2025-06-12,0
46253,1,Cold Call,Manufacturing,SMB,2025-09-05,0
46254,16,Paid Social,Healthcare,SMB,2025-12-27,0
46255,6,Paid Social,Tech,SMB,2025-10-01,0
46256,13,Webinar,Retail,SMB,2025-07-07,0
46257,13,Organic Search,Healthcare,SMB,2025-09-24,0
46258,11,Cold Call,Manufacturing,SMB,2025-04-10,0
46259,16,Webinar,Tech,SMB,2025-11-14,1
46260,14,Webinar,Retail,SMB,2025-11-23,0
46261,11,Cold Call,Tech,SMB,2025-04-03,0
46262,5,Cold Call,Healthcare,SMB,2025-03-11,0
46263,10,Webinar,Healthcare,Mid-Market,2025-10-27,0
46264,15,Organic Search,Healthcare,SMB,2025-08-23,0
46265,7,Cold Call,Finance,Enterprise,2025-10-01,0
46266,3,Organic Search,Retail,Enterprise,2025-10-31,1
46267,11,Referral,Manufacturing,Mid-Market,2025-02-24,1
46268,9,Webinar,Manufacturing,SMB,2025-02-28,0
46269,10,Organic Search,Retail,Enterprise,2025-01-31,0
46270,4,Webinar,Healthcare,Mid-Market,2025-08-28,0
46271,20,Organic Search,Healthcare,SMB,2025-11-29,0
46272,18,Organic Search,Finance,SMB,2025-06-28,0
46273,14,Webinar,Healthcare,Mid-Market,2025-06-21,0
46274,9,Organic Search,Tech,SMB,2025-04-14,0
46275,20,Referral,Finance,SMB,2025-04-18,0
46276,16,Organic Search,Healthcare,SMB,2025-07-01,0
46277,2,Organic Search,Retail,Mid-Market,2025-10-15,1
46278,7,Referral,Manufacturing,SMB,2025-08-03,0
46279,5,Organic Search,Manufacturing,Mid-Market,2025-06-07,0
46280,17,Cold Call,Healthcare,Enterprise,2025-11-25,0
46281,11,Webinar,Healthcare,Mid-Market,2025-02-17,0
46282,4,Webinar,Manufacturing,SMB,2025-11-16,0
46283,17,Webinar,Finance,Enterprise,2025-07-21,1
46284,5,Paid Social,Manufacturing,Enterprise,2025-05-02,0
46285,4,Referral,Tech,Mid-Market,2025-08-30,1
46286,10,Webinar,Finance,SMB,2025-05-09,0
46287,3,Webinar,Manufacturing,Enterprise,2025-01-27,0
46288,6,Organic Search,Retail,SMB,2025-05-21,0
46289,8,Webinar,Finance,Mid-Market,2025-11-20,0
46290,5,Organic Search,Healthcare,Mid-Market,2025-09-23,0
46291,8,Organic Search,Retail,Enterprise,2025-03-24,0
46292,10,Paid Social,Finance,SMB,2025-12-30,0
46293,19,Webinar,Finance,SMB,2025-01-04,0
46294,4,Organic Search,Finance,SMB,2025-09-20,1
46295,6,Organic Search,Finance,SMB,2025-01-30,0
46296,3,Paid Social,Healthcare,Mid-Market,2025-12-30,0
46297,4,Organic Search,Tech,SMB,2025-02-28,0
46298,4,Paid Social,Healthcare,SMB,2025-05-29,0
46299,5,Webinar,Retail,Mid-Market,2025-04-29,0
46300,15,Referral,Tech,Enterprise,2025-03-16,1
46301,16,Paid Social,Retail,SMB,2025-12-02,0
46302,6,Paid Social,Tech,Mid-Market,2025-04-06,0
46303,18,Webinar,Tech,SMB,2025-11-28,0
46304,12,Webinar,Tech,Mid-Market,2025-05-23,0
46305,20,Cold Call,Finance,SMB,2025-05-27,0
46306,7,Paid Social,Manufacturing,SMB,2025-01-26,0
46307,12,Webinar,Tech,SMB,2025-10-21,0
46308,14,Referral,Finance,SMB,2025-09-23,0
46309,13,Cold Call,Finance,Mid-Market,2025-11-12,0
46310,11,Referral,Tech,Mid-Market,2025-12-03,0
46311,11,Organic Search,Manufacturing,SMB,2025-03-28,0
46312,2,Webinar,Finance,Mid-Market,2025-01-20,0
46313,14,Webinar,Manufacturing,SMB,2025-07-01,0
46314,15,Paid Social,Retail,Mid-Market,2025-05-29,0
46315,1,Webinar,Tech,Enterprise,2025-04-09,0
46316,12,Webinar,Manufacturing,SMB,2025-10-22,0
46317,14,Webinar,Retail,Mid-Market,2025-11-19,0
46318,18,Webinar,Tech,Enterprise,2025-11-28,0
46319,3,Organic Search,Finance,Enterprise,2025-07-16,0
46320,12,Organic Search,Tech,Enterprise,2025-09-18,0
46321,5,Organic Search,Retail,Enterprise,2025-08-15,0
46322,3,Organic Search,Healthcare,Mid-Market,2025-03-14,0
46323,7,Paid Social,Healthcare,SMB,2025-11-04,0
46324,16,Paid Social,Tech,Mid-Market,2025-04-14,0
46325,20,Paid Social,Finance,SMB,2025-07-04,0
46326,17,Paid Social,Healthcare,Mid-Market,2025-03-11,0
46327,8,Organic Search,Retail,SMB,2025-03-06,1
46328,15,Organic Search,Finance,Mid-Market,2025-02-05,0
46329,20,Organic Search,Finance,Mid-Market,2025-04-29,0
46330,15,Webinar,Retail,Mid-Market,2025-07-26,0
46331,8,Webinar,Manufacturing,SMB,2025-08-07,0
46332,11,Organic Search,Finance,Enterprise,2025-06-05,0
46333,10,Referral,Healthcare,Mid-Market,2025-08-15,1
46334,18,Webinar,Finance,SMB,2025-07-15,0
46335,9,Cold Call,Tech,SMB,2025-02-11,0
46336,16,Webinar,Retail,Enterprise,2025-04-11,0
46337,1,Webinar,Finance,Mid-Market,2025-11-02,1
46338,6,Organic Search,Healthcare,Mid-Market,2025-10-25,0
46339,2,Organic Search,Retail,Mid-Market,2025-02-15,0
46340,13,Cold Call,Retail,Mid-Market,2025-08-21,0
46341,6,Cold Call,Manufacturing,SMB,2025-02-17,0
46342,9,Organic Search,Finance,Mid-Market,2025-04-25,0
46343,14,Webinar,Healthcare,Mid-Market,2025-03-11,0
46344,7,Webinar,Healthcare,Mid-Market,2025-08-23,0
46345,5,Organic Search,Manufacturing,SMB,2025-01-25,0
46346,7,Webinar,Finance,Mid-Market,2025-06-12,0
46347,3,Webinar,Retail,Mid-Market,2025-09-09,0
46348,13,Paid Social,Finance,SMB,2025-03-06,0
46349,12,Organic Search,Manufacturing,Enterprise,2025-12-22,0
46350,6,Webinar,Tech,Enterprise,2025-05-06,0
46351,2,Organic Search,Finance,SMB,2025-05-02,0
46352,15,Paid Social,Tech,SMB,2025-08-09,0
46353,15,Organic Search,Tech,Mid-Market,2025-04-28,0
46354,18,Webinar,Tech,Mid-Market,2025-07-15,0
46355,17,Organic Search,Finance,Mid-Market,2025-12-07,0
46356,3,Organic Search,Finance,Mid-Market,2025-07-29,1
46357,3,Referral,Healthcare,SMB,2025-08-10,0
46358,9,Organic Search,Healthcare,Mid-Market,2025-06-24,0
46359,10,Organic Search,Retail,SMB,2025-02-15,1
46360,12,Organic Search,Tech,SMB,2025-07-09,0
46361,1,Cold Call,Healthcare,Mid-Market,2025-03-05,0
46362,4,Organic Search,Manufacturing,SMB,2025-11-14,0
46363,5,Paid Social,Healthcare,Mid-Market,2025-04-02,0
46364,17,Webinar,Retail,Enterprise,2025-08-27,0
46365,5,Organic Search,Manufacturing,SMB,2025-11-06,0
46366,4,Webinar,Retail,SMB,2025-10-17,0
46367,15,Webinar,Manufacturing,Mid-Market,2025-05-19,0
46368,10,Webinar,Manufacturing,SMB,2025-11-12,0
46369,5,Paid Social,Manufacturing,SMB,2025-03-03,0
46370,14,Paid Social,Retail,Mid-Market,2025-06-17,0
46371,13,Referral,Healthcare,SMB,2025-05-10,1
46372,19,Organic Search,Healthcare,SMB,2025-04-27,0
46373,8,Referral,Healthcare,Mid-Market,2025-05-30,0
46374,12,Organic Search,Tech,SMB,2025-03-27,0
46375,20,Organic Search,Retail,SMB,2025-06-11,0
46376,19,Webinar,Finance,Mid-Market,2025-10-31,0
46377,19,Cold Call,Manufacturing,SMB,2025-12-17,0
46378,6,Cold Call,Healthcare,SMB,2025-07-09,0
46379,8,Organic Search,Finance,SMB,2025-01-21,0
46380,10,Referral,Healthcare,Mid-Market,2025-09-18,0
46381,17,Organic Search,Retail,Mid-Market,2025-12-18,0
